Date,ACB.VN,BCM.VN,BID.VN,CTG.VN,DGC.VN,FPT.VN,GAS.VN,GVR.VN,HDB.VN,HPG.VN,LPB.VN,MBB.VN,MSN.VN,MWG.VN,PLX.VN,SAB.VN,SHB.VN,SSB.VN,SSI.VN,STB.VN,TCB.VN,TPB.VN,VCB.VN,VHM.VN,VIB.VN,VIC.VN,VJC.VN,VNM.VN,VPB.VN,VRE.VN,^VNINDEX
2023-08-31,-0.015250582302196669,-0.07435885595448688,-0.0052965045283692724,0.08166669221721712,0.2052341968832867,0.14721265797807037,0.015116039319841068,-0.006818134300010437,-0.028818399152263807,-0.021276570457503863,0.168165182707257,-0.018567661526555868,-0.05342624854819977,-0.012844039655482309,-0.037453058962100716,0.007653003266694158,-0.011904686706233347,-0.0360205812321156,0.12647551262081902,0.13961605584642234,0.005830913220688849,0.04533335478732381,-0.027292543538469105,-0.07130730050933787,-0.02163467275942188,0.12704174228675136,0.002044989775051187,0.005168049786902662,-0.05203622133458996,0.05208333333333326,0.0009403876032381131
2023-09-30,-0.03318592388243635,-0.03739622074646343,-0.05537808699418645,-0.073959885439838,0.06857140766223369,-0.04033086314550216,0.10385382437777313,-0.10755150894275411,0.029673543163408977,-0.04710150105717137,-0.1370715890581311,0.0,-0.06380368098159506,-0.022304816707254482,-0.01008550749129078,-0.08227840376334894,-0.1084338002121753,-0.11032028975517616,-0.04790420457562683,-0.061255742725880524,-0.024637720776126137,-0.08928572178215455,-0.01795731320450178,-0.1681901279707495,-0.049140035586663244,-0.24557165861513686,0.013265306122449028,-0.04627248392019212,0.03579956181552202,-0.13861386138613863,-0.057105510395817016
2023-10-31,-0.020594889446806652,-0.1568344960883401,-0.09357392574076984,-0.07820295893206364,-0.15508025448657337,-0.105603466954578,-0.15545751722154644,-0.13333330550028666,-0.008645463742675163,-0.12547528666201624,0.057761654335227286,-0.07567560042281951,-0.23722149410222804,-0.28326996919492997,-0.1493333212514626,-0.21793108165398845,-0.09009002713526115,0.03199997302111668,-0.19025157984461183,-0.11908646003262646,-0.17682018249126752,-0.1148459687184964,-0.008000091968216605,-0.1428571428571429,-0.07493536652436583,-0.13553895410885808,-0.0030211480362537513,-0.08355806307935731,-0.0783410284183027,-0.14942528735632188,-0.10913659403023868
2023-11-30,0.025700866861731786,0.006755965080048831,0.08905635661045785,0.060939093306079384,0.19620260374484122,0.10722879579934208,-0.0013054576468967127,0.20467300513435394,0.04651153375464623,0.15434786215146556,0.04436865859180128,0.04093562847493604,0.03951890034364269,0.021220179102833248,0.10031350765680269,0.14638454886308194,0.06930684407556154,-0.12403099241958437,0.21553402869827476,0.0185185185185186,0.06498197754423973,0.07594937917388034,-0.02419348990780179,0.05897435897435899,0.04469275815502183,0.030864197530864113,0.030303030303030276,-0.00882341667563391,0.0019286748315858748,-0.0045045045045044585,0.06413211565955712
2023-12-31,0.0888383690165504,0.08075601070168181,0.11711715590572824,0.030418205496064887,0.03194651327466369,0.045701913832550956,-0.01307188054741315,0.05999993801845194,0.12777774428976674,0.05273066644190205,0.02941171527415909,0.04775284057355811,0.1074380165289257,0.11168824594201432,-0.017094051315081238,-0.03076921615421302,0.0,0.05752214952244361,0.04792330996294569,0.016363636363636358,0.07796600877272297,0.023529361466097853,-0.0519480456343564,0.04600484261501214,0.12637612427500589,0.06826347305389224,0.05882352941176472,0.010396673411265045,0.005235596302426426,0.05429864253393668,0.032720060687486896
2024-01-31,0.07740575411520312,0.03815582701830933,0.09907838490900289,0.16605176248333198,-0.042372871580093285,-0.004162448069830793,-0.0013244775060056169,0.056603812733097,0.07389167434495247,-0.007155657503976509,0.12063493963942018,0.16621981683871234,-0.03880597014925369,0.051401896194546604,0.0028985667613339317,-0.08472859822500722,0.07407421054547902,-0.04184101467127144,0.04878042478856859,0.06976744186046502,0.08647806538365987,0.02586214302270684,0.10211704460011206,-0.03935185185185186,0.09980201506865294,-0.047085201793722,-0.031481481481481444,-0.008875784264892883,0.010416655203386416,-0.03648068669527893,0.03042666359862989
2024-02-29,0.08737870164288686,-0.030627879919160383,0.11111099978699235,0.12499993216248795,0.2389380325971584,0.1389760569573415,0.026525106889713657,0.2767856425596167,0.06880730741825203,0.11711711544314585,-0.03116147564275895,0.11034484480485762,0.0931677018633541,0.02666664773237115,0.036127094129360104,0.03907635563136935,0.017241307129222783,0.0,0.0755815015050525,0.05518394648829439,0.22141821942845463,0.11204480630639146,0.09943501698272472,0.04578313253012056,0.05542174957075274,0.05882352941176472,-0.014340344168260022,0.07462683841804241,0.025773276718913607,0.18040089086859679,0.07594197421648885
2024-03-31,0.017857086864454974,0.025276456049893925,-0.01698111336041519,0.0,0.10178566153167279,0.0688073358391128,0.036175836958830754,0.1590909726447849,0.03433483703106743,-0.024193541680215702,0.026315746132083317,0.05175984833489422,0.05397727272727271,0.10606063356716988,0.04044632526127767,-0.030769294190478913,-0.03389827989542393,-0.03493456508583881,0.0405405287062659,0.0015847860538826808,0.12677715293920633,-0.03778331997678719,-0.024665989950830247,-0.012672811059907807,0.12328774741590709,0.05888888888888899,-0.0009699321047527132,-0.03658348017134594,-0.00753767963863472,-0.024528301886792447,0.02503332721336582
2024-04-30,-0.05789473736512396,-0.1926040015498638,-0.055662176655537965,-0.07735583311786132,-0.037277100180034495,0.05751071697161447,-0.08354117164010166,-0.09502263398635968,-0.02074692226178565,-0.06115696196468645,0.1908832024124285,-0.1240157676311543,-0.09433962264150941,0.07436396494638031,-0.042895343760410376,-0.04056439654593513,0.004385857998262521,-0.004524858259357112,-0.08571432640784193,-0.10759493670886078,-0.01997882408518903,-0.06282723001768964,-0.03898844320825101,-0.04784130688448074,-0.1079814663407318,-0.06715634837355722,0.009708737864077666,-0.03846146057695876,-0.060759529151280356,-0.1315280464216635,-0.05807225350248035
2024-05-31,0.1055016211269475,0.16030532906843376,-0.04268291083718667,-0.027439092668306686,0.06060603282955168,0.09253250935901858,0.08979584940487162,0.17166670054547106,-0.014830526647113262,0.1077464664710317,0.23444979888996342,0.010590036332843056,0.13988095238095233,0.15846994495765254,0.19337948406457817,0.07169118853743028,-0.004366706244752772,-0.022727229179228536,-0.014204589307910465,-0.012411347517730542,0.07337484834335406,-0.013966535872683039,-0.04385962309617908,-0.047794117647058876,0.030805695921054754,-0.020247469066366652,0.029807692307692202,0.00615379661322768,0.02196471403249034,-0.031180400890868598,0.043157616244460684
2024-06-30,-0.034482804682613,0.04934212006761274,-0.08174102921061921,-0.02821314872989711,-0.027777738997496915,0.12512706716436273,-0.043695388987561756,-0.0270270608487988,-0.010752602042628734,-0.010489510202974506,0.09302322932407914,0.020689643751613307,-0.024804177545691863,-0.011068838983594231,-0.0024390510486392847,0.029159626290565566,0.0,-0.03255813761500648,-0.021613828713002325,0.03411131059245953,-0.006382973096354494,0.008764201035853958,-0.022935765581935552,-0.030888030888030937,-0.034482801799725515,-0.053960964408725554,-0.05228758169934644,0.0015290566336352285,0.03611113897498819,-0.05977011494252871,-0.012998129537456826
2024-07-31,0.03151263701372109,0.14420058116857914,0.10057807211171688,0.032258156716800546,-0.08571429939026987,-0.014559313556895881,0.043080999692689304,-0.035087742888228024,0.21842745156437737,-0.038869312089517716,0.03368792724870162,0.09909913564072514,-0.008032128514056214,0.022435942212162496,0.12224944498564239,-0.04536724115395652,0.032726140182264496,0.04807693538456803,-0.06332838728287249,0.00694444444444442,-0.0042826800669959475,0.05523247484853666,0.046948326986087974,-0.025232403718459473,0.009523817552320013,0.02669902912621369,0.04334975369458127,0.09312991869189724,0.01876672863473261,-0.09046454767726164,0.004970609963704131
