Date,ACB.VN,BCM.VN,BID.VN,CTG.VN,DGC.VN,FPT.VN,GAS.VN,GVR.VN,HDB.VN,HPG.VN,LPB.VN,MBB.VN,MSN.VN,MWG.VN,PLX.VN,SAB.VN,SHB.VN,SSB.VN,SSI.VN,STB.VN,TCB.VN,TPB.VN,VCB.VN,VHM.VN,VIB.VN,VIC.VN,VJC.VN,VNM.VN,VPB.VN,VRE.VN
2021-06-29,17486.546875,,27046.81640625,25537.88671875,,46057.64453125,63158.5703125,,12048.05859375,30186.48046875,15870.12109375,14679.7490234375,,,,69738.5859375,13759.27734375,23016.955078125,32088.703125,,24486.66015625,14135.759765625,50234.7890625,,19063.681640625,52444.44921875,,,,
2021-06-30,17126.740234375,,27248.658203125,24969.32421875,,45745.734375,63158.5703125,,11913.818359375,30011.654296875,15583.9384765625,14645.962890625,,,,69532.984375,13855.833984375,23129.369140625,32323.78515625,,24120.50390625,13927.3232421875,51292.359375,,18853.98046875,52888.89453125,,,,
2021-07-01,17246.67578125,,27277.4921875,24827.18359375,,46213.59375,63973.53125,,12232.6396484375,30769.23046875,15557.921875,14679.7490234375,,,,68957.3203125,13710.9990234375,22960.748046875,33793.05078125,,24395.119140625,14097.8603515625,51292.359375,,18720.53515625,52711.1171875,,,,
2021-07-02,17318.634765625,,27133.318359375,24969.32421875,,47773.109375,65603.4296875,,12484.33984375,30477.85546875,15505.888671875,14679.7490234375,,,,69574.109375,14000.66796875,23831.962890625,34028.1328125,,24852.81640625,14306.2978515625,50631.37890625,,19101.810546875,52222.2265625,,,,
2021-07-05,18206.15625,,26902.642578125,24685.041015625,,48188.97265625,62479.453125,,12551.4599609375,29836.830078125,15661.9892578125,14561.5009765625,,,,68463.890625,14483.4501953125,23719.548828125,33205.34375,,26546.28515625,14893.7080078125,50058.5234375,,19139.935546875,51111.1171875,,,,
2021-07-06,17270.662109375,,25374.412109375,22979.357421875,,45225.90234375,58268.88671875,,11746.0185546875,27972.02734375,14569.291015625,13547.939453125,,,,67435.90625,14435.171875,23438.509765625,30913.29296875,,24715.505859375,13851.52734375,49353.47265625,,19254.318359375,49777.78125,,,,
2021-07-07,17534.521484375,,26239.44921875,23880.357421875,,47045.3359375,62139.8984375,,12249.4189453125,29079.25390625,15583.9384765625,14223.646484375,,,,66819.1171875,14338.6162109375,23550.92578125,32029.935546875,,25905.51171875,14211.5546875,49970.39453125,,18987.42578125,50666.671875,,,,
2021-07-08,17366.611328125,,26412.455078125,23605.16796875,,46681.44921875,63158.5703125,,12064.8388671875,28554.779296875,15557.921875,14223.646484375,,,,66819.1171875,13566.1650390625,23326.095703125,31971.1640625,,25905.51171875,14306.2978515625,48912.8203125,,19597.466796875,49333.3359375,,,,
2021-07-09,16886.869140625,,25893.43359375,22993.634765625,,46629.46484375,62275.71875,,11746.0185546875,27564.103515625,15037.58984375,14139.18359375,,,,65791.1171875,12552.32421875,22820.228515625,30913.29296875,,25905.51171875,14022.06640625,48384.03125,,19978.73828125,48266.671875,,,,
2021-07-12,15711.5068359375,,24221.029296875,21403.6484375,,44758.04296875,59762.953125,,11343.296875,26194.638671875,14569.291015625,13591.859375,,,,65297.68359375,11441.92578125,21358.833984375,29091.408203125,,24486.66015625,13283.0654296875,47194.26171875,,18758.662109375,46222.2265625,,,,
2021-07-13,15783.4677734375,,24451.705078125,21159.037109375,,45225.90234375,62139.8984375,,11393.6376953125,26515.15234375,14309.125,13591.859375,,,,64557.54296875,11731.5947265625,21696.080078125,30443.12890625,,24669.73828125,13188.322265625,45563.8359375,,18186.75390625,45777.78125,,,,
2021-07-14,15231.7646484375,,24567.04296875,20608.658203125,,44290.19140625,62004.0703125,,10957.357421875,26223.775390625,14100.9931640625,13158.5615234375,,,,65791.1171875,12021.263671875,21471.25,29972.96484375,,23342.423828125,12506.1669921875,44858.78125,,16928.548828125,45777.78125,,,,
2021-07-15,15711.5068359375,,24624.712890625,21403.6484375,,44394.16015625,61460.76171875,,11141.9375,27097.90234375,14413.1923828125,13363.80859375,,,,65750.0078125,13179.939453125,22651.60546875,31559.76953125,,23845.888671875,12771.4501953125,45167.2421875,,17119.185546875,45333.3359375,,,,
2021-07-16,16119.28515625,,24509.375,21189.61328125,,45121.93359375,61121.2109375,,11225.8369140625,27243.58984375,14283.1083984375,13272.587890625,,,,64968.73046875,13566.1650390625,22173.841796875,31030.8359375,,23617.0390625,12847.2451171875,45167.2421875,,17100.123046875,47022.2265625,,,,
2021-07-19,15423.662109375,,22865.8046875,19721.935546875,,44030.2734375,58880.09375,,10705.6572265625,25815.8515625,13294.4775390625,12383.1875,,,,63529.5546875,12359.2109375,20796.759765625,28973.8671875,,21969.33984375,11956.654296875,42743.63671875,,15918.1767578125,45733.3359375,,,,
2021-07-20,16263.20703125,,23644.337890625,20333.466796875,,45121.93359375,60442.08203125,,11209.056640625,27564.103515625,13320.494140625,12725.263671875,,,,63735.1484375,13083.3837890625,21949.013671875,30972.064453125,,22655.8828125,12506.1669921875,44153.734375,,16013.4912109375,45777.78125,,,,
2021-07-21,16215.232421875,,23471.330078125,20088.853515625,,45017.96484375,59355.4765625,,10806.3369140625,27243.58984375,13636.8564453125,12770.875,,,,64475.30078125,12890.2705078125,21920.91015625,30266.818359375,,23022.037109375,12544.064453125,43624.94921875,,15670.3466796875,46222.2265625,,,,
2021-07-22,16359.1552734375,,23644.337890625,20486.349609375,,46473.515625,60713.73046875,,10873.45703125,27505.828125,13695.1337890625,12930.5107421875,,,,64269.71484375,13131.662109375,23045.05859375,30678.212890625,,23388.19140625,12828.2958984375,44197.796875,,15899.109375,47200.00390625,,,,
2021-07-23,15831.439453125,,23182.984375,19874.81640625,,47045.3359375,59762.953125,,10856.6767578125,26689.9765625,13753.41015625,12656.8486328125,,,,63159.484375,12745.435546875,23030.88671875,29737.884765625,,22655.8828125,12506.1669921875,42743.63671875,,15327.1982421875,46222.2265625,,,,
2021-07-26,15687.51953125,,23067.646484375,19660.78125,,48708.81640625,59966.69140625,,10907.017578125,26573.42578125,13345.470703125,12405.9931640625,,,,63118.36328125,12745.435546875,22325.544921875,29855.42578125,,22427.033203125,12468.2705078125,42302.9765625,,14698.099609375,46311.11328125,,,,
2021-07-27,15903.4013671875,,23182.984375,19874.81640625,,48448.89453125,60442.08203125,,10907.017578125,26923.076171875,13665.9951171875,12497.212890625,,,,63529.5546875,12938.548828125,22816.216796875,30560.671875,,22770.306640625,12923.0400390625,41862.32421875,,15136.5625,46355.55859375,,,,
2021-07-28,15903.4013671875,,23355.9921875,20119.4296875,,47825.08984375,60509.9921875,,11041.2578125,27214.453125,13695.1337890625,12588.43359375,,,,63529.5546875,12986.8271484375,22662.8828125,30795.751953125,,22747.419921875,12960.9375,42743.63671875,,15365.3251953125,46755.55859375,,,,
2021-07-29,16383.142578125,,23644.337890625,20730.962890625,,48552.8671875,60781.64453125,,11209.056640625,27447.552734375,13986.51953125,12953.3154296875,,,,64557.54296875,13083.3837890625,22693.548828125,31736.080078125,,23159.345703125,13150.4248046875,43140.2265625,,15460.6455078125,46711.1171875,,,,
2021-07-30,17342.625,,23702.0078125,21036.728515625,,48864.76953125,60849.5546875,,11309.7373046875,27564.103515625,14860.677734375,13181.3662109375,,,,65379.93359375,13421.330078125,22448.212890625,32088.703125,,23388.19140625,13264.1171875,43184.2890625,,15860.9833984375,47644.44921875,,,,
2021-08-02,17054.78125,,24538.208984375,20639.234375,,49696.5078125,63498.14453125,,11477.537109375,27534.96484375,14569.291015625,13135.7568359375,,,,63776.26953125,13179.939453125,22325.544921875,32323.78515625,,23250.884765625,13055.6806640625,42743.63671875,,15918.1767578125,47777.78125,,,,
2021-08-03,17174.71484375,,24999.5625,20853.26953125,,49800.47265625,63158.5703125,,11712.4580078125,27534.96484375,14598.4296875,13363.80859375,,,,63858.515625,13276.4951171875,22478.880859375,33205.34375,,23708.578125,13093.578125,43536.81640625,,15860.9833984375,50888.89453125,,,,
2021-08-04,17030.791015625,,24797.71875,20792.1171875,,49696.5078125,63837.70703125,,11762.7978515625,27680.65234375,14656.70703125,13546.2490234375,,,,64680.90234375,13228.2177734375,22693.548828125,33381.65625,,23800.1171875,13302.0146484375,43404.62109375,,15765.6650390625,50666.671875,,,,
2021-08-05,17270.662109375,,24768.88671875,20914.423828125,,50216.34765625,63701.875,,11913.818359375,28438.228515625,15152.0625,13683.080078125,,,,64022.9921875,13904.1123046875,22846.884765625,33793.05078125,,24028.966796875,13605.1943359375,43801.2109375,,16013.4912109375,50666.671875,,,,
2021-08-06,17054.78125,,24740.05078125,20883.84765625,,50216.34765625,62751.10546875,,11746.0185546875,28205.12890625,14948.0927734375,13523.443359375,,,,63817.3984375,14000.66796875,22785.55078125,33146.5703125,,23708.578125,13453.6044921875,43228.35546875,,15899.109375,50355.55859375,,,,
2021-08-09,17510.53515625,,24884.224609375,21128.458984375,,50684.19921875,63158.5703125,,11913.818359375,28962.703125,14948.0927734375,13637.46875,,,,63776.26953125,14048.947265625,22877.55078125,34850.91796875,,24028.966796875,13605.1943359375,43316.48828125,,16013.4912109375,50266.671875,,,,
2021-08-10,17510.53515625,,24970.7265625,21189.61328125,,50840.15234375,65195.953125,,11930.5986328125,28787.87890625,14918.9541015625,13523.443359375,,,,63365.078125,14242.05859375,22632.21484375,34909.69140625,,23937.42578125,13643.091796875,43624.94921875,,15937.2392578125,50222.2265625,,,,
2021-08-11,17270.662109375,,24855.388671875,20975.578125,,49956.42578125,64856.39453125,,11897.0380859375,28525.640625,14685.845703125,13546.2490234375,,,,63406.19921875,14000.66796875,22540.21484375,33910.58984375,,23937.42578125,14022.06640625,44285.93359375,,15860.9833984375,49333.3359375,,,,
2021-08-12,16934.84375,,24682.380859375,21036.728515625,,48760.80078125,64177.2578125,,11762.7978515625,28205.12890625,14423.59765625,13455.0283203125,,,,62953.87890625,13952.390625,22448.212890625,33910.58984375,,23800.1171875,13794.681640625,44021.5390625,,15632.21875,49377.78125,,,,
2021-08-13,16958.83203125,,24538.208984375,20975.578125,,49384.6015625,63158.5703125,,11662.1181640625,28350.81640625,14569.291015625,13500.638671875,,,,62419.33203125,14000.66796875,22325.544921875,34674.60546875,,23891.65625,13794.681640625,43889.33984375,,15555.962890625,49288.89453125,,,,
2021-08-16,17126.740234375,,24970.7265625,21464.802734375,,49176.66796875,63973.53125,,11997.71875,28817.015625,14685.845703125,14139.18359375,,,,62337.08984375,14145.5029296875,22448.212890625,36496.4921875,,24715.505859375,14059.9638671875,44329.99609375,,15937.2392578125,49155.55859375,,,,
2021-08-17,17078.767578125,,24768.88671875,21159.037109375,,48760.80078125,62751.10546875,,11997.71875,29370.62890625,15268.6162109375,14230.404296875,,,,59828.8046875,14242.05859375,22570.880859375,36026.328125,,24395.119140625,14154.7080078125,44506.2578125,,15880.046875,49450.0,,,,
2021-08-18,17054.78125,,24595.87890625,21097.8828125,,48864.76953125,62886.93359375,,11947.37890625,29370.62890625,15093.7861328125,14184.7939453125,,,,60034.40625,14193.78125,22233.544921875,35379.8515625,,24166.2734375,14116.810546875,44506.2578125,,15670.3466796875,48950.0,,,,
2021-08-19,16934.84375,,24509.375,20975.578125,,49124.68359375,61732.41796875,,12081.619140625,29662.00390625,14860.677734375,14184.7939453125,,,,60856.79296875,14097.2255859375,22018.876953125,36849.11328125,,24257.8125,13908.375,45299.44140625,,15460.6455078125,52000.0,,,,
2021-08-20,16119.28515625,,23355.9921875,19997.125,,48240.9609375,59423.390625,,11578.2177734375,28554.779296875,13986.51953125,13637.46875,,,,58800.81640625,13710.9990234375,21957.54296875,36731.57421875,,23113.576171875,13264.1171875,44109.66796875,,14755.2890625,48850.0,,,,
2021-08-23,15351.701171875,,22663.962890625,19997.125,,47305.25390625,58268.88671875,,11276.1767578125,27680.65234375,13170.6396484375,13044.5361328125,,,,57567.23046875,13228.2177734375,21650.873046875,37260.5078125,,22312.609375,12809.3466796875,42875.83203125,,13725.8515625,48100.0,,,,
2021-08-24,15495.6220703125,,22721.6328125,20027.701171875,,47773.109375,58404.703125,,11309.7373046875,27826.33984375,13432.88671875,13021.7314453125,,,,58554.1015625,13035.10546875,21834.875,35967.55859375,,22427.033203125,12904.091796875,42743.63671875,,13668.66015625,47700.0,,,,
2021-08-25,15567.583984375,,22750.46484375,19660.78125,,47773.109375,59287.5703125,,11343.296875,28205.12890625,13549.4404296875,13044.5361328125,,,,60527.83203125,13276.4951171875,21896.208984375,36437.72265625,,22495.6875,13226.2197265625,42963.9609375,,14107.125,47300.0,,,,
2021-08-26,15327.712890625,,22260.27734375,19079.826171875,,47513.19140625,58608.4453125,,11263.5927734375,27797.203125,13258.0556640625,12816.4853515625,,,,60692.3203125,13614.443359375,21681.5390625,35908.7890625,,22106.6484375,12923.0400390625,42655.50390625,,13840.232421875,46550.0,,,,
2021-08-27,15231.7646484375,,22317.947265625,19049.248046875,,47825.08984375,59083.83203125,,11116.767578125,27738.927734375,12704.421875,12770.875,,,,61062.390625,13469.6083984375,21681.5390625,35967.55859375,,21992.224609375,12885.142578125,43096.16015625,,13725.8515625,47400.0,,,,
2021-08-30,15423.662109375,,22750.46484375,19752.51171875,,47929.05859375,59423.390625,,11200.6669921875,28379.953125,13578.5791015625,12953.3154296875,,,,60527.83203125,13276.4951171875,22080.2109375,36672.8046875,,22518.57421875,13131.4765625,43757.14453125,,13897.423828125,47050.0,,,,
2021-08-31,15351.701171875,,22462.12109375,19446.74609375,,48033.02734375,60713.73046875,,10886.0419921875,28729.603515625,13432.88671875,12725.263671875,,,,61679.18359375,13276.4951171875,22080.2109375,36320.1796875,,22198.185546875,12923.0400390625,43801.2109375,,13821.1689453125,47050.0,,,,
2021-09-01,15351.701171875,,22490.95703125,19599.626953125,,48033.02734375,60170.4296875,,10760.19140625,28671.328125,13258.0556640625,12725.263671875,,,,61144.6328125,12986.8271484375,22018.876953125,35967.55859375,,22106.6484375,12960.9375,43801.2109375,,13744.9130859375,47050.0,,,,
2021-09-06,15375.6875,,22548.625,19599.626953125,,49332.62109375,61392.85546875,,11053.841796875,29836.830078125,13316.33203125,12907.7060546875,,,,61350.22265625,12793.71484375,22018.876953125,35262.3125,,22404.150390625,13188.322265625,44065.6015625,,13649.595703125,47500.0,,,,
2021-09-07,15591.5703125,,22894.638671875,19966.546875,,48604.84375,60238.34765625,,11200.6669921875,29545.455078125,13462.025390625,13044.5361328125,,,,61144.6328125,12841.9931640625,22080.2109375,35497.39453125,,22724.53515625,13794.681640625,44065.6015625,,13916.48828125,46950.0,,,,
2021-09-08,15423.662109375,,22836.970703125,19660.78125,,48396.91015625,59627.12890625,,11221.642578125,29895.10546875,13578.5791015625,12907.7060546875,,,,61638.05859375,12793.71484375,21834.875,34674.60546875,,22335.49609375,13680.9892578125,43933.40234375,,13935.55078125,46000.0,,,,
2021-09-09,15567.583984375,,22952.30859375,19813.6640625,,48448.89453125,60170.4296875,,11074.8173828125,30244.755859375,13578.5791015625,12953.3154296875,,,,61185.74609375,12745.435546875,22080.2109375,34439.5234375,,22564.341796875,14325.24609375,43757.14453125,,13954.61328125,45650.0,,,,
2021-09-10,15495.6220703125,,22865.8046875,19752.51171875,,48604.84375,60170.4296875,,10865.06640625,30011.654296875,13462.025390625,12862.095703125,,,,62254.85546875,12697.158203125,22080.2109375,34321.984375,,22564.341796875,14173.6572265625,43713.078125,,13840.232421875,45650.0,,,,
2021-09-13,15303.7265625,,22577.458984375,19477.3203125,,48344.9296875,60170.4296875,,10571.4169921875,29603.73046875,13170.6396484375,12725.263671875,,,,66407.9140625,12504.044921875,21834.875,34165.26171875,,22404.150390625,14438.939453125,43228.35546875,,13687.72265625,46000.0,,,,
2021-09-14,15111.8291015625,,22317.947265625,19079.826171875,,48760.80078125,60442.08203125,,10403.6162109375,29312.353515625,12850.1142578125,12588.43359375,,,,68258.2890625,12359.2109375,21834.875,33303.296875,,22198.185546875,14249.451171875,43316.48828125,,13497.0859375,46000.0,,,,
2021-09-15,14967.9072265625,,22375.6171875,19049.248046875,,48916.75,62139.8984375,,10382.6416015625,30069.9296875,12879.2529296875,12520.0185546875,,,,68258.2890625,12359.2109375,21926.875,33616.73828125,,22152.41796875,14495.78515625,42787.69921875,,13401.767578125,45700.0,,,,
2021-09-16,15015.8818359375,,22721.6328125,19355.015625,,49228.65625,62886.93359375,,10529.4658203125,29895.10546875,12879.2529296875,12679.654296875,,,,66202.3203125,12600.6015625,21926.875,33303.296875,,22472.8046875,14647.3759765625,43228.35546875,,13420.83203125,43900.0,,,,
2021-09-17,15159.8037109375,,23067.646484375,19446.74609375,,49748.48828125,62411.5390625,,10676.2919921875,30186.48046875,13054.0859375,12702.458984375,,,,66202.3203125,12938.548828125,22049.54296875,33695.09765625,,22770.306640625,15462.169921875,42831.765625,,13725.8515625,43400.0,,,,
2021-09-20,15399.6748046875,,23009.9765625,19477.3203125,,49072.703125,60306.25390625,,10781.1669921875,29895.10546875,13665.9951171875,12884.900390625,,,,65092.09765625,13035.10546875,22080.2109375,33538.37890625,,23205.11328125,15196.888671875,43889.33984375,,14679.033203125,43350.0,,,,
2021-09-21,15255.751953125,,22865.8046875,19263.28515625,,48604.84375,59898.78125,,10718.2421875,29603.73046875,13316.33203125,12770.875,,,,64968.73046875,12793.71484375,21896.208984375,32989.8515625,,23067.806640625,15158.9912109375,43184.2890625,,15060.30859375,42800.0,,,,
2021-09-22,15159.8037109375,,22836.970703125,19171.5546875,,48448.89453125,60034.60546875,,10676.2919921875,29662.00390625,13170.6396484375,12770.875,,,,64968.73046875,12793.71484375,21896.208984375,32754.76953125,,23113.576171875,15196.888671875,43845.2734375,,14793.416015625,43050.0,,,,
2021-09-23,15159.8037109375,,22750.46484375,19324.4375,,48396.91015625,61528.68359375,,10655.31640625,29720.279296875,13054.0859375,12725.263671875,,,,65050.97265625,12938.548828125,21957.54296875,32833.1328125,,22976.267578125,15746.4013671875,43845.2734375,,14412.142578125,43550.0,,,,
2021-09-24,15351.701171875,,22894.638671875,19385.591796875,,48188.97265625,61800.328125,,10697.2666015625,29603.73046875,13083.2236328125,13090.146484375,,,,65791.1171875,13035.10546875,22080.2109375,32754.76953125,,23159.345703125,15765.3515625,43845.2734375,,14659.970703125,43500.0,,,,
2021-09-27,15111.8291015625,,22721.6328125,18957.517578125,,47877.07421875,61121.2109375,,10697.2666015625,29603.73046875,12850.1142578125,12770.875,,,,65379.93359375,12938.548828125,21926.875,31344.27734375,,22655.8828125,15158.9912109375,43184.2890625,,13916.48828125,43050.0,,,,
2021-09-28,15159.8037109375,,23125.314453125,18926.94140625,,48344.9296875,64584.73828125,,10676.2919921875,30652.6796875,12879.2529296875,12770.875,,,,64598.66015625,12745.435546875,21988.208984375,31814.44140625,,22793.189453125,15424.271484375,43713.078125,,13916.48828125,43250.0,,,,
2021-09-29,15039.869140625,,23009.9765625,18590.59765625,,48448.89453125,65739.25,,10655.31640625,31060.60546875,12646.14453125,12679.654296875,,,,64475.30078125,12552.32421875,21988.208984375,31422.640625,,22610.111328125,15689.5556640625,43404.62109375,,13706.7861328125,43350.0,,,,
2021-09-30,15135.81640625,,22750.46484375,18590.59765625,,48344.9296875,65875.078125,,10655.31640625,30827.505859375,12617.005859375,12702.458984375,,,,64310.82421875,12841.9931640625,21988.208984375,31853.623046875,,22701.650390625,15765.3515625,42831.765625,,13478.0224609375,44000.0,,,,
2021-10-01,15111.8291015625,,22375.6171875,18193.103515625,,48292.94921875,70289.3828125,,10424.5908203125,31118.880859375,12179.9267578125,12520.0185546875,,,,63406.19921875,12600.6015625,21988.208984375,30717.392578125,,22427.033203125,16144.3251953125,42258.91015625,,13077.685546875,43850.0,,,,
2021-10-04,14871.958984375,,22433.287109375,17550.994140625,,49176.66796875,70628.953125,,10109.9658203125,32342.658203125,11975.95703125,12360.3828125,,,,63735.1484375,13614.443359375,21988.208984375,30247.228515625,,22129.53125,15916.9404296875,41686.0625,,12677.3486328125,43900.0,,,,
2021-10-05,15111.8291015625,,22663.962890625,18040.21875,,49072.703125,74024.5703125,,10277.7666015625,32226.107421875,12238.205078125,12497.212890625,,,,65996.71875,13952.390625,22049.54296875,31657.720703125,,22472.8046875,16106.4296875,42126.71484375,,13134.876953125,44300.0,,,,
2021-10-06,15039.869140625,,22721.6328125,17917.912109375,,49072.703125,77080.6328125,,10172.890625,32692.30859375,12354.759765625,12542.8232421875,,,,65133.2109375,,22202.87890625,31305.09765625,,23022.037109375,16030.6328125,42126.71484375,,13153.9404296875,44300.0,,,,
2021-10-07,14967.9072265625,,22577.458984375,17948.48828125,,49020.71875,75382.8203125,,10109.9658203125,32400.931640625,12238.205078125,12611.23828125,,,,65215.453125,,23061.552734375,31892.8046875,,22884.728515625,15916.9404296875,42655.50390625,,13096.7490234375,44400.0,,,,
2021-10-08,15087.84375,,22606.294921875,18009.642578125,,51411.97265625,76333.59375,,10214.8408203125,32459.20703125,12238.205078125,12634.0439453125,,,,66901.3515625,,23306.888671875,32010.345703125,,23205.11328125,15973.787109375,42743.63671875,,13192.0673828125,44650.0,,,,
2021-10-11,15639.544921875,,23067.646484375,18957.517578125,,51567.92578125,76401.5078125,,10760.19140625,33333.33203125,12675.283203125,13135.7568359375,,,,67024.71875,14628.28515625,23306.888671875,32833.1328125,,24257.8125,16333.8125,42963.9609375,,13592.404296875,45950.0,,,,
2021-10-12,15639.544921875,,23211.8203125,18835.212890625,,51463.9609375,76061.9453125,,10718.2421875,33216.78515625,12675.283203125,13112.951171875,,,,67024.71875,14580.0068359375,23306.888671875,32441.330078125,,24257.8125,16182.2236328125,42743.63671875,,13763.978515625,46450.0,,,,
2021-10-13,15639.544921875,,23009.9765625,18774.05859375,,51671.890625,75382.8203125,,10781.1669921875,33100.234375,12704.421875,13044.5361328125,,,,66202.3203125,14483.4501953125,22724.216796875,32127.884765625,,23983.1953125,16068.53125,42743.63671875,,13802.10546875,46550.0,,,,
2021-10-14,15495.6220703125,,22808.134765625,18712.904296875,,51359.98828125,75586.5625,,10886.0419921875,33100.234375,12617.005859375,12998.92578125,,,,65791.1171875,14000.66796875,22816.216796875,32127.884765625,,24028.966796875,16030.6328125,42611.4375,,13878.359375,46250.0,,,,
2021-10-15,15447.6474609375,,22779.30078125,18743.482421875,,51411.97265625,76061.9453125,,10760.19140625,33391.609375,12820.9765625,12953.3154296875,,,,66942.4765625,13300.634765625,22938.884765625,31931.982421875,,24074.734375,16504.3515625,42523.3046875,,13992.7421875,46300.0,,,,
2021-10-18,15351.701171875,,22663.962890625,18468.29296875,,51463.9609375,79118.0078125,,10781.1669921875,33741.2578125,12587.8681640625,12953.3154296875,,,,65791.1171875,13324.7744140625,22816.216796875,32010.345703125,,24212.041015625,16674.890625,42302.9765625,,13935.55078125,46300.0,,,,
2021-10-19,15495.6220703125,,23096.482421875,18529.443359375,,51256.02734375,77759.7578125,,10676.2919921875,33333.33203125,12413.0361328125,12862.095703125,,,,65174.33203125,13517.88671875,22816.216796875,32049.521484375,,24120.50390625,16636.994140625,42479.2421875,,13878.359375,46200.0,,,,
2021-10-20,15495.6220703125,,22923.474609375,18345.984375,,50736.18359375,77759.7578125,,10508.4912109375,33158.5078125,12325.62109375,12862.095703125,,,,63817.3984375,13662.7216796875,22816.216796875,31579.359375,,24349.3515625,16712.7890625,41862.32421875,,13954.61328125,46150.0,,,,
2021-10-21,15231.7646484375,,22779.30078125,18193.103515625,,50268.33203125,76197.7734375,,10319.7158203125,33333.33203125,12238.205078125,12725.263671875,,,,62501.5625,13276.4951171875,22693.548828125,31109.1953125,,24212.041015625,16561.197265625,41421.66796875,,14068.9970703125,45500.0,,,,
2021-10-22,15159.8037109375,,22663.962890625,18131.94921875,,50008.41015625,76129.859375,,10298.7412109375,33041.95703125,12150.7890625,12725.263671875,,,,64351.9453125,13324.7744140625,22478.880859375,30717.392578125,,23937.42578125,16371.7109375,41553.86328125,,14068.9970703125,45900.0,,,,
2021-10-25,14991.8955078125,,22606.294921875,18284.83203125,,49332.62109375,76061.9453125,,10277.7666015625,32109.556640625,12034.234375,12588.43359375,,,,64434.1875,13010.966796875,22448.212890625,30012.14453125,,23296.654296875,15916.9404296875,41465.734375,,13783.0419921875,46050.0,,,,
2021-10-26,14919.93359375,,22606.294921875,18284.83203125,,50372.296875,77284.3671875,,10361.6669921875,32808.859375,12121.650390625,12748.0703125,,,,63899.62890625,13083.3837890625,22356.212890625,30403.94921875,,23342.423828125,16106.4296875,41421.66796875,,14030.869140625,46100.0,,,,
2021-10-27,15063.8564453125,,23009.9765625,19018.671875,,51048.08984375,82649.4609375,,10571.4169921875,33741.2578125,12238.205078125,12953.3154296875,,,,65750.0078125,13155.80078125,22417.546875,31657.720703125,,23571.26953125,16409.607421875,42347.046875,,14145.251953125,47500.0,,,,
2021-10-28,15279.7392578125,,22981.14453125,19140.978515625,,50944.12109375,84890.5625,,10718.2421875,33799.53515625,12296.482421875,12998.92578125,,,,67682.625,13179.939453125,23184.220703125,31971.1640625,,23708.578125,16826.478515625,43140.2265625,,14183.380859375,47500.0,,,,
2021-10-29,15831.439453125,,23932.68359375,19263.28515625,,50372.296875,84551.0,,10592.3916015625,33275.05859375,12121.650390625,12998.92578125,,,,65996.71875,13493.748046875,22754.8828125,31736.080078125,,23617.0390625,16997.017578125,43184.2890625,,14107.125,47900.0,,,,
2021-11-01,15687.51953125,,24105.689453125,19691.357421875,,49800.47265625,82377.8046875,,10613.3662109375,32459.20703125,12325.62109375,12953.3154296875,,,,66613.515625,13759.27734375,22816.216796875,32441.330078125,,23617.0390625,16447.505859375,42743.63671875,,13954.61328125,47900.0,,,,
2021-11-02,15903.4013671875,,24192.193359375,19813.6640625,,49956.42578125,82581.5390625,,10739.216796875,32342.658203125,12471.3134765625,12953.3154296875,,,,67929.3359375,13807.556640625,22816.216796875,33185.75390625,,23617.0390625,16599.095703125,43140.2265625,,14278.697265625,47900.0,,,,
2021-11-03,16239.220703125,,24826.5546875,20180.583984375,,49956.42578125,81494.9375,,11410.4169921875,32400.931640625,13316.33203125,13295.392578125,,,,70972.1796875,13831.6953125,23460.22265625,32676.41015625,,24578.197265625,16750.685546875,43492.75,,14755.2890625,47650.0,,,,
2021-11-04,16071.3115234375,,25374.412109375,19935.970703125,,49904.44140625,79525.484375,,11347.4931640625,32808.859375,13403.748046875,13181.3662109375,,,,70643.21875,14724.8408203125,23061.552734375,33695.09765625,,24395.119140625,16580.146484375,43360.5546875,,14602.7783203125,47500.0,,,,
2021-11-05,16071.3115234375,,25143.736328125,19997.125,,50736.18359375,83124.8359375,,11200.6669921875,32983.68359375,13432.88671875,13067.3408203125,,,,70725.4609375,15207.6220703125,23061.552734375,33616.73828125,,24257.8125,16485.40234375,42963.9609375,,14488.396484375,47500.0,,,,
2021-11-08,16023.3369140625,,25316.7421875,20058.27734375,,50632.21875,83532.3125,,11326.517578125,33100.234375,13636.8564453125,12998.92578125,,,,71424.4921875,14966.2314453125,23061.552734375,34870.5078125,,24074.734375,16599.095703125,43272.421875,,14354.9521484375,47450.0,,,,
2021-11-09,16047.3251953125,,24797.71875,20150.005859375,,50112.375,80951.640625,,11620.16796875,32925.40625,13695.1337890625,13044.5361328125,,,,71547.8515625,14048.947265625,23061.552734375,34713.7890625,,23937.42578125,16447.505859375,42787.69921875,,14488.396484375,47450.0,,,,
2021-11-10,16023.3369140625,,24797.71875,19874.81640625,,50424.27734375,81766.59375,,11746.0185546875,32226.107421875,13462.025390625,13044.5361328125,,,,71547.8515625,14048.947265625,22846.884765625,35027.23046875,,23662.810546875,16674.890625,43008.03125,,14450.2705078125,47450.0,,,,
